time,north,up,east,speed,x,y,z
8.8399999999999,6164.708776944441,2542.905069319134,3.306168489910028,605.5765847278957,3.306168489910028,6164.708776944441,2542.905069319134
8.8599999999999,6176.16489853009,2546.8192481795804,3.3193414151996707,605.0584756118465,3.3193414151996707,6176.16489853009,2546.8192481795804
8.8799999999999,6187.612409330765,2550.7266026084812,3.3325340691478935,604.5411672007904,3.3325340691478935,6187.612409330765,2550.7266026084812
8.899999999999899,6199.051322549937,2554.6271399912143,3.3457464217526613,604.024657914757,3.3457464217526613,6199.051322549937,2554.6271399912143
8.919999999999899,6210.481651362887,2558.520867696847,3.358978443076098,603.5089461774024,3.358978443076098,6210.481651362887,2558.520867696847
8.939999999999898,6221.903408916767,2562.4077930781746,3.3722301032443487,602.994030416004,3.3722301032443487,6221.903408916767,2562.4077930781746
8.959999999999898,6233.316608330664,2566.2879234717607,3.3855013724474423,602.4799090614556,3.3855013724474423,6233.316608330664,2566.2879234717607
8.979999999999897,6244.721262695655,2570.161266197975,3.3987922209391557,601.9665805482631,3.3987922209391557,6244.721262695655,2570.161266197975
8.999999999999897,6256.117385074872,2574.0278285610325,3.412102619036875,601.4540433145391,3.412102619036875,6256.117385074872,2574.0278285610325
9.019999999999897,6267.5049885035605,2577.887617849034,3.425432537121461,600.9422958019989,3.425432537121461,6267.5049885035605,2577.887617849034
9.039999999999896,6278.884085989142,2581.7406413340022,3.4387819456371096,600.4313364559544,3.4387819456371096,6278.884085989142,2581.7406413340022
9.059999999999896,6290.2546905112695,2585.5869062719225,3.452150815091218,599.9211637253103,3.452150815091218,6290.2546905112695,2585.5869062719225
9.079999999999895,6301.6168150218955,2589.4264199027803,3.4655391160542472,599.411776062559,3.4655391160542472,6301.6168150218955,2589.4264199027803
9.099999999999895,6312.970472445325,2593.259189450601,3.4789468191595865,598.903171923775,3.4789468191595865,6312.970472445325,2593.259189450601
9.119999999999894,6324.315675678279,2597.0852221234873,3.4923738951034164,598.3953497686099,3.4923738951034164,6324.315675678279,2597.0852221234873
9.139999999999894,6335.652437589954,2600.9045251136586,3.505820314644574,597.8883080602885,3.505820314644574,6335.652437589954,2600.9045251136586
